site_id,path_id,floor,timestamp,point_index,group_id,rank,candidate_index,pred_x,pred_y,candidate_x,candidate_y,pred_to_candidate_m,dx_pred_to_candidate,dy_pred_to_candidate,abs_dx_pred_to_candidate,abs_dy_pred_to_candidate,rank_norm,is_rank1,gt_x,gt_y,label_distance_m,label_log1p_distance_m,label_hit3,label_hit5,label_is_gt_nearest,label_is_group_best,group_oracle_distance_at_topk,group_gt_nearest_rank,group_raw_pred_error_m,group_rank1_candidate_error_m,group_rank1_minus_oracle_m,candidate_wifi_source_count,candidate_wifi_best_source_score,candidate_wifi_top3_source_score_mean,candidate_wifi_top3_source_score_max,candidate_wifi_top5_source_score_mean,candidate_wifi_source_score_std,candidate_wifi_source_score_p90,candidate_wifi_best_source_l1,candidate_wifi_top3_source_l1_mean,candidate_wifi_best_source_cosine,candidate_wifi_top3_source_cosine_mean,candidate_wifi_best_common_bssid_count,candidate_wifi_top3_common_bssid_mean,source_wifi_validation_visible_bssid_count,source_wifi_has_common_bssid,wifi_common_bssid_count,wifi_union_bssid_count,wifi_jaccard_similarity,wifi_rssi_l1_distance_on_common,wifi_rssi_l2_distance_on_common,wifi_cosine_similarity,wifi_weighted_overlap_score,candidate_wifi_visible_bssid_count,validation_wifi_visible_bssid_count,wifi_has_common_bssid,same_floor_wifi_neighbor_count_top10,same_floor_wifi_neighbor_count_top20,same_floor_wifi_neighbor_count_top50,candidate_wifi_knn_rank_within_point,candidate_wifi_knn_score,source_wifi_best_score_rank_within_point,source_wifi_top3_score_rank_within_point,source_wifi_best_l1_rank_within_point,source_wifi_best_cosine_rank_within_point,raw_pred_step_from_prev_m,raw_pred_step_to_next_m,timestamp_norm_in_path,point_index_norm_in_path,candidate_step_from_prev_rank1_m,candidate_step_to_next_rank1_m,candidate_distance_to_prev_raw_pred_m,candidate_distance_to_next_raw_pred_m,candidate_temporal_smoothness_rank1_m,local_waypoint_count_3m,local_waypoint_count_5m,local_waypoint_count_10m,local_waypoint_nearest_dist_m,local_waypoint_mean_dist_5nn_m,local_waypoint_mean_dist_10nn_m,candidate_is_sparse_area,candidate_density_rank_within_group,predicted_score,fold,heldout_key,transition_alpha,transition_error_from_prev_m,calibration_paths
5da138274db8ce0c98bbd3d2,5dc65d451cda3700060305be,F1,1573277678757,0,5da138274db8ce0c98bbd3d2|5dc65d451cda3700060305be|F1|1573277678757|0,3,156,183.4384576682836,87.22601272005348,180.5,90.1,4.1102720534764,-2.938457668283604,2.873987279946519,2.938457668283604,2.873987279946519,0.0408163265306122,0,180.49171,90.1197,0.0213732098665552,0.0211480060510776,1,1,1,1,0.0213732098665552,3,4.129981585268762,4.917676566641991,4.896303356775436,4,0.4482762673231435,0.3888890243195518,0.4482762673231435,0.3716111495716938,0.0504128751189831,0.4291807003386985,3.189189189189189,3.5070594788336726,0.8892512541646095,0.8302851920011346,37,30.666666666666668,42,1,40,81,0.4938271604938271,3.925,5.45664732230332,0.8121968499395263,0.3335142451123875,79,42,1,2,2,4,10,0.3335142451123875,3,4,1,3,,3.52997909485291,0.0,0.0,,6.5115282384398725,,6.997351357635263,6.5115282384398725,0,4,11,3.255764119219943,4.180310983595187,5.876606903491869,0,10,1.5266431715579085,path_01,5dc65d451cda3700060305be,0.25,,5dce63105516ad00065f0280|5dce818894e4900006125129|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5da138274db8ce0c98bbd3d2,5dc65d451cda3700060305be,F1,1573277688965,1,5da138274db8ce0c98bbd3d2|5dc65d451cda3700060305be|F1|1573277688965|1,1,159,183.32415405532183,83.69788473283951,181.7,83.7,1.6241554327629897,-1.6241540553218383,0.0021152671604909,1.6241540553218383,0.0021152671604909,0.0,1,181.69858,83.7436,0.0436231177244337,0.0426984259366136,1,1,1,1,0.0436231177244337,1,1.6262167429303604,0.0436231177244337,0.0,3,0.5078402341990691,0.437421843183339,0.5078402341990691,0.437421843183339,0.0564578577871033,0.4932329136202245,3.4545454545454546,3.583261183261183,0.9134061410581994,0.8649021667284575,35,30.666666666666668,38,1,37,61,0.6065573770491803,3.5945945945945947,4.22668485516307,0.8652204588141201,0.423409530541845,60,38,1,3,3,3,1,0.423409530541845,2,2,4,2,3.52997909485291,,1.0,1.0,6.103277807866851,,3.93128487474426,,6.103277807866851,0,2,11,3.807886552931952,5.407526685898951,6.959871848493916,0,31,1.5731525024845507,path_01,5dc65d451cda3700060305be,0.25,8.881784197001252e-16,5dce63105516ad00065f0280|5dce818894e4900006125129|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5da138364db8ce0c98bc00f1,5dce63105516ad00065f0280,F3,1573805791439,0,5da138364db8ce0c98bc00f1|5dce63105516ad00065f0280|F3|1573805791439|0,6,15,61.30271881562793,77.46341663057405,60.9,82.8,5.351757141658655,-0.402718815627928,5.336583369425952,0.402718815627928,5.336583369425952,0.1041666666666666,0,66.04587,78.892914,6.461060212402907,2.0096975237426866,0,0,0,0,0.4191174874614517,4,4.953881900793142,4.1622994448136525,3.743181957352201,2,0.5993302125957763,0.5184872694001006,0.5993302125957763,0.5184872694001006,0.0808429431956757,0.5831616239566412,3.156626506024097,4.271646586345382,0.9273631851844112,0.9230536314657956,83,79.0,90,1,85,105,0.8095238095238095,3.247058823529412,4.712935890279259,0.9297133045758316,0.5850751514288399,100,90,1,2,2,2,1,0.5850751514288399,1,1,1,1,,3.551550162087312,0.0,0.0,,8.5158675424175,,8.521066336236942,8.5158675424175,1,2,11,0.5385164807134488,4.486744691751157,6.130773032762951,0,27,0.9073636799465479,path_02,5dce63105516ad00065f0280,0.25,,5dc65d451cda3700060305be|5dce818894e4900006125129|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5da138364db8ce0c98bc00f1,5dce63105516ad00065f0280,F3,1573805799890,1,5da138364db8ce0c98bc00f1|5dce63105516ad00065f0280|F3|1573805799890|1,2,8,59.52067442498896,74.39131208423865,56.0,76.4,4.0533906238724455,-3.520674424988961,2.0086879157613566,3.520674424988961,2.0086879157613566,0.0208333333333333,0,58.365864,79.39601,3.8175107578887055,1.5722573543892475,0,1,0,0,0.0343683953073137,7,5.136203690050584,6.359051972314423,6.324683577007109,2,0.5022914870942519,0.4753355224350803,0.5022914870942519,0.4753355224350803,0.0269559646591715,0.4969002941624175,4.559523809523809,4.6478174603174605,0.9262103233534692,0.9151383777867554,84,78.0,95,1,86,108,0.7962962962962963,4.686046511627907,5.869709394177281,0.9273964185233614,0.4983819230983662,99,95,1,2,2,2,2,0.4983819230983662,2,2,2,1,3.551550162087312,2.6928803548907494,0.4425534143276078,0.5,7.542545989253232,6.6098411478642936,5.408297492538283,6.73223395783733,7.076193568558763,2,3,14,0.2999999999999971,3.7714073059528,5.482632880663635,0,16,1.4607599847489792,path_02,5dce63105516ad00065f0280,0.25,6.8635645982381295,5dc65d451cda3700060305be|5dce818894e4900006125129|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5da138364db8ce0c98bc00f1,5dce63105516ad00065f0280,F3,1573805810535,2,5da138364db8ce0c98bc00f1|5dce63105516ad00065f0280|F3|1573805810535|2,5,9,61.66406161664689,72.761129287006,56.0,76.7,6.899006920626654,-5.66406161664689,3.938870712994003,5.66406161664689,3.938870712994003,0.0833333333333333,0,60.90557,72.4212,6.509435187856163,2.016160254939279,0,0,0,0,2.420761133383471,1,0.8311807581314821,2.420761133383471,0.0,4,0.3424275457263051,0.3257639808491505,0.3424275457263051,0.2998522879145762,0.0463169848508153,0.3371288927129611,5.608695652173913,5.7871132943143815,0.811395312616884,0.8041347891819625,69,66.0,89,1,76,136,0.5588235294117647,7.657894736842105,10.194167579139505,0.8029970671948548,0.2598343362967385,123,89,1,0,2,4,12,0.2598343362967385,8,8,8,11,2.6928803548907494,,1.0,1.0,6.706713054842882,,4.210129249696957,,6.706713054842882,2,3,14,0.2999999999999971,3.708047744890489,5.404038402467259,0,17,1.8462795095048905,path_02,5dce63105516ad00065f0280,0.25,1.6322293614286378,5dc65d451cda3700060305be|5dce818894e4900006125129|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5d27099f03f801723c32511d,5dce818894e4900006125129,F3,1573814364226,0,5d27099f03f801723c32511d|5dce818894e4900006125129|F3|1573814364226|0,10,6,19.20994060622131,49.78553805351244,11.2,55.7,9.956907583765275,-8.00994060622131,5.914461946487563,8.00994060622131,5.914461946487563,0.2142857142857142,0,11.184125,55.73896,0.0420701464817946,0.0412092601457647,1,1,1,1,0.0420701464817946,10,9.992844891120107,14.29749799430743,14.255427847825636,3,0.4992071573117711,0.3096703626927655,0.4992071573117711,0.3096703626927655,0.2207955345433483,0.485326512002722,3.62,3.947096774193549,0.9184911284236732,0.5882950690560143,124,74.66666666666667,137,1,129,169,0.7633136094674556,3.984496124031008,5.153458987406781,0.9177335322817692,0.5124583072610785,161,137,1,1,2,2,2,0.5124583072610785,6,13,1,9,,0.2193033384222117,0.0,0.0,,14.261135999632009,,10.137055947394916,14.261135999632009,1,1,4,1.9849433241279235,7.708593407038849,10.387442300211143,0,22,1.4401178371312742,path_03,5dce818894e4900006125129,0.25,,5dc65d451cda3700060305be|5dce63105516ad00065f0280|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5d27099f03f801723c32511d,5dce818894e4900006125129,F3,1573814369722,1,5d27099f03f801723c32511d|5dce818894e4900006125129|F3|1573814369722|1,10,6,19.429186228318866,49.78050700648597,11.2,55.7,10.137055947394916,-8.229186228318866,5.919492993514034,8.229186228318866,5.919492993514034,0.2142857142857142,0,12.674731,54.39854,1.966883233433296,1.087511985439307,1,1,0,0,0.0253111430204167,6,8.182230390336622,12.299361977515783,12.274050834495366,3,0.4850130457655386,0.2937030718372843,0.4850130457655386,0.2937030718372843,0.2108280081254975,0.4672296705616938,4.23469387755102,4.24544611232923,0.9102962911031384,0.5821159891676161,121,73.0,135,1,127,169,0.7514792899408284,4.039370078740157,5.299680572754206,0.9120427463041816,0.5017523356352245,161,135,1,1,1,2,1,0.5017523356352245,7,14,3,9,0.2193033384222117,29.37603825391116,0.2746763956219701,0.5,14.261135999632009,17.813758727455582,9.956907583765275,22.6663667803766,16.037447363543794,1,1,4,1.9849433241279235,7.708593407038849,10.387442300211143,0,22,1.475244967106725,path_03,5dce818894e4900006125129,0.25,0.6125645957472217,5dc65d451cda3700060305be|5dce63105516ad00065f0280|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5d27099f03f801723c32511d,5dce818894e4900006125129,F3,1573814384235,2,5d27099f03f801723c32511d|5dce818894e4900006125129|F3|1573814384235|2,20,17,12.504764215862313,78.32878196818302,12.7,54.4,23.929578422785656,0.1952357841376866,-23.928781968183024,0.1952357841376866,23.928781968183024,0.4523809523809524,0,23.891392,55.40362,11.23630312879036,2.504407199501769,0,0,0,0,0.0093382045383448,22,25.5972331231702,22.51240433188033,22.50306612734198,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,0,0,0,168,0.0,,,0.0,0.0,168,0,0,0,0,0,20,0.0,20,20,20,20,29.37603825391116,,1.0,1.0,12.280065146407,,8.162209432042374,,12.280065146407,1,1,4,1.9849433241279235,7.613134226381897,9.71855658277657,0,22,3.5649144909552715,path_03,5dce818894e4900006125129,0.25,0.21159739815392264,5dc65d451cda3700060305be|5dce63105516ad00065f0280|5dd0e5dd878f3300066c7644|5dd374ae44333f00067aa196
5da138754db8ce0c98bca82f,5dd0e5dd878f3300066c7644,F1,1573964482225,0,5da138754db8ce0c98bca82f|5dd0e5dd878f3300066c7644|F1|1573964482225|0,7,19,117.0906056589334,52.46269795901457,104.3,59.2,14.456515206432208,-12.7906056589334,6.737302040985433,12.7906056589334,6.737302040985433,0.1224489795918367,0,106.73607,51.865578,7.7284010713073155,2.166582199732938,0,0,0,0,0.0498589910046282,5,10.371738569669835,9.449067293600145,9.399208302595516,2,0.2704192354336286,0.2673571558434826,0.2704192354336286,0.2673571558434826,0.003062079590146,0.2698068195155994,8.626168224299066,8.744276772699992,0.8075053944580495,0.8064609119166617,109,108.0,133,1,113,184,0.6141304347826086,8.353982300884956,9.681658601414131,0.7944383027274049,0.2663494344420631,164,133,1,2,2,2,8,0.2663494344420631,8,8,20,6,,2.9284351537681714,0.0,0.0,,14.60136979875518,,17.383430785785585,14.60136979875518,0,2,7,3.4176014981270098,5.68604519383822,7.9267401201943715,0,14,2.728378774515743,path_04,5dd0e5dd878f3300066c7644,4.0,,5dc65d451cda3700060305be|5dce63105516ad00065f0280|5dce818894e4900006125129|5dd374ae44333f00067aa196
5da138754db8ce0c98bca82f,5dd0e5dd878f3300066c7644,F1,1573964491311,1,5da138754db8ce0c98bca82f|5dd0e5dd878f3300066c7644|F1|1573964491311|1,4,22,119.63175801355946,51.00726772695134,110.2,55.2,10.321679279061469,-9.43175801355946,4.192732273048662,9.43175801355946,4.192732273048662,0.0612244897959183,0,113.53489,48.02279,7.914154073316999,2.187640358794667,0,0,0,0,3.636179409242612,1,6.788144582832123,3.636179409242612,0.0,1,0.2264528286547082,0.2264528286547082,0.2264528286547082,0.2264528286547082,0.0,0.2264528286547082,9.283018867924527,9.283018867924527,0.7797864886352123,0.7797864886352123,106,106.0,149,1,106,185,0.572972972972973,9.283018867924527,10.36139423852011,0.7797864878925317,0.2264528286547082,142,149,1,0,1,1,9,0.2264528286547082,11,9,27,6,2.9284351537681714,4.770610302100344,0.0437660160690545,0.0526315789473684,7.48131004570723,15.388307249337071,7.41439605163549,14.600864976605946,11.43480864752215,0,1,5,4.81040538832228,7.58442480116864,10.64373757646256,0,24,2.205646108496031,path_04,5dd0e5dd878f3300066c7644,4.0,1.026248525285104,5dc65d451cda3700060305be|5dce63105516ad00065f0280|5dce818894e4900006125129|5dd374ae44333f00067aa196
